CNES,NOME_ESTABELECIMENTO,TIPO_ESTABELECIMENTO,BAIRRO,ANO,MES,PA_PROC_ID,NO_PROCEDIMENTO,QTD_APROVADA,VALOR_APROVADO,QTD_PRODUZIDA,VALOR_PRODUZIDO
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2021,4,0214010015,GLICEMIA CAPILAR,47.0,0.0,47.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2021,4,0211020044,MONITORAMENTO PELO SISTEMA HOLTER 24 HS (3 CANAIS),110.0,3300.0,110.0,3300.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204020093,RADIOGRAFIA DE COLUNA TORACICA (AP + LATERAL),24.0,219.84,24.0,219.84
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204040116,RADIOGRAFIA DE ESCAPULA/OMBRO (TRES POSICOES),18.0,143.64,18.0,143.64
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204020085,RADIOGRAFIA DE COLUNA LOMBO-SACRA FUNCIONAL / DINAMICA,1.0,16.88,1.0,16.88
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204030137,RADIOGRAFIA DE TÓRAX (PA + INSPIRAÇÃO + EXPIRAÇÃO + LATERAL),1.0,14.32,1.0,14.32
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204060109,RADIOGRAFIA DE CALCANEO,10.0,65.0,10.0,65.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204040078,RADIOGRAFIA DE COTOVELO,3.0,17.7,3.0,17.7
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0214010090,,3.0,0.0,3.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204060087,RADIOGRAFIA DE ARTICULACAO TIBIO-TARSICA,13.0,84.5,13.0,84.5
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204060125,RADIOGRAFIA DE JOELHO (AP + LATERAL),25.0,169.5,25.0,169.5
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204040060,RADIOGRAFIA DE CLAVICULA,5.0,37.0,5.0,37.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0214010058,"TESTE RÁPIDO PARA DETECÇÃO DE ANTICORPOS ANTI-HIV PARAPOPULAÇÃO GERAL (EXCETO GESTANTE, PARCEIRO OU PARCERIA)",1.0,1.0,1.0,1.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0214010120,TESTE RÁPIDO PARA DENGUE IGG/IGM,1.0,0.0,1.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2021,4,0301100225,ADMINISTRAÇÃO DE MEDICAMENTOS POR VIA SUBCUTÂNEA (SC),1.0,0.0,1.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2021,4,0205020038,ULTRASSONOGRAFIA DE ABDÔMEN SUPERIOR,1.0,24.2,1.0,24.2
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0307010015,CAPEAMENTO PULPAR,19.0,0.0,19.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2021,4,0214010015,GLICEMIA CAPILAR,13.0,0.0,13.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0801010012,ADESÃO A ASSISTÊNCIA PRE-NATAL - INCENTIVO PHPN (COMPONENTE I),3.0,0.0,3.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2021,4,0211020052,MONITORIZACAO AMBULATORIAL DE PRESSAO ARTERIAL (M.A.P.A),48.0,483.36,48.0,483.36
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2021,4,0301010277,AVALIAÇÃO DO DESENVOLVIMENTO DA CRIANÇA NA PUERICULTURA,138.0,0.0,138.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2021,4,0301010072,CONSULTA MEDICA EM ATENÇÃO ESPECIALIZADA,3564.0,35640.0,3564.0,35640.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2021,4,0301040141,INSERÇÃO DO DISPOSITIVO INTRA-UTERINO (DIU),4.0,0.0,4.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204060133,RADIOGRAFIA DE JOELHO OU PATELA (AP + LATERAL + AXIAL),3.0,21.48,3.0,21.48
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204020107,RADIOGRAFIA DE COLUNA TORACO-LOMBAR,10.0,97.3,10.0,97.3
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204030072,RADIOGRAFIA DE COSTELAS (POR HEMITORAX),8.0,66.96,8.0,66.96
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204040035,RADIOGRAFIA DE ARTICULACAO ESCAPULO-UMERAL,6.0,44.4,6.0,44.4
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204060060,RADIOGRAFIA DE ARTICULACAO COXO-FEMORAL,9.0,69.93,9.0,69.93
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204060079,RADIOGRAFIA DE ARTICULACAO SACRO-ILIACA,2.0,15.54,2.0,15.54
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0301100209,ADMINISTRAÇÃO DE MEDICAMENTOS POR VIA INTRAMUSCULAR,2.0,0.0,2.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2021,4,0301010129,CONSULTA PUERPERAL,17.0,0.0,17.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0301100233,ADMINISTRAÇÃO TÓPICA DE MEDICAMENTO(S),2.0,0.0,2.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2021,4,0301100039,AFERIÇÃO DE PRESSÃO ARTERIAL,712.0,0.0,712.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204010080,RADIOGRAFIA DE CRANIO (PA + LATERAL),7.0,52.64,7.0,52.64
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0301010048,CONSULTA DE PROFISSIONAIS DE NIVEL SUPERIOR NA ATENÇÃO ESPECIALIZADA (EXCETO MÉDICO),36.0,226.8,36.0,226.8
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2021,4,0101030010,VISITA DOMICILIAR POR PROFISSIONAL DE NÍVEL MÉDIO,5422.0,0.0,5422.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2021,4,0301060100,ATENDIMENTO ORTOPÉDICO COM IMOBILIZAÇÃO PROVISÓRIA,42.0,546.0,42.0,546.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2021,4,0101030010,VISITA DOMICILIAR POR PROFISSIONAL DE NÍVEL MÉDIO,3678.0,0.0,3678.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0301100195,ADMINISTRAÇÃO DE MEDICAMENTOS POR VIA ENDOVENOSA,1.0,0.0,1.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0301010277,AVALIAÇÃO DO DESENVOLVIMENTO DA CRIANÇA NA PUERICULTURA,202.0,0.0,202.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2021,4,0301010048,CONSULTA DE PROFISSIONAIS DE NIVEL SUPERIOR NA ATENÇÃO ESPECIALIZADA (EXCETO MÉDICO),388.0,2444.399999999999,388.0,2444.399999999999
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204030153,RADIOGRAFIA DE TORAX (PA E PERFIL),82.0,779.0,82.0,779.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204010144,RADIOGRAFIA DE SEIOS DA FACE (FN + MN + LATERAL + HIRTZ),36.0,263.52,36.0,263.52
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0301100225,ADMINISTRAÇÃO DE MEDICAMENTOS POR VIA SUBCUTÂNEA (SC),12.0,0.0,12.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0301040141,INSERÇÃO DO DISPOSITIVO INTRA-UTERINO (DIU),8.0,0.0,8.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204040094,RADIOGRAFIA DE MAO,24.0,151.2,24.0,151.2
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204060052,PLANIGRAFIA DE OSSO EM 2 PLANOS,1.0,18.68,1.0,18.68
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0801010012,ADESÃO A ASSISTÊNCIA PRE-NATAL - INCENTIVO PHPN (COMPONENTE I),3.0,0.0,3.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0101030010,VISITA DOMICILIAR POR PROFISSIONAL DE NÍVEL MÉDIO,4401.0,0.0,4401.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204040108,RADIOGRAFIA DE MAO E PUNHO (P/ DETERMINACAO DE IDADE OSSEA),1.0,6.0,1.0,6.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204060168,RADIOGRAFIA DE PERNA,2.0,17.88,2.0,17.88
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0214010104,,3.0,0.0,3.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0205010059,ULTRASSONOGRAFIA DOPPLER DE FLUXO OBSTETRICO,9.0,386.1,9.0,386.1
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0301010129,CONSULTA PUERPERAL,11.0,0.0,11.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0301100284,CURATIVO SIMPLES,5.0,0.0,5.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0301100284,CURATIVO SIMPLES,14.0,0.0,14.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0301010030,CONSULTA DE PROFISSIONAIS DE NÍVEL SUPERIOR NA ATENÇÃO PRIMÁRIA (EXCETO MÉDICO),424.0,0.0,424.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0301010030,CONSULTA DE PROFISSIONAIS DE NÍVEL SUPERIOR NA ATENÇÃO PRIMÁRIA (EXCETO MÉDICO),126.0,0.0,126.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0201020041,COLETA DE MATERIAL PARA EXAME LABORATORIAL,823.0,0.0,823.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204050138,RADIOGRAFIA DE ABDOMEN SIMPLES (AP),17.0,121.89,17.0,121.89
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2021,4,0301100195,ADMINISTRAÇÃO DE MEDICAMENTOS POR VIA ENDOVENOSA,14.0,0.0,14.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2021,4,0301010110,CONSULTA PRÉ-NATAL,206.0,0.0,206.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2021,4,0205020160,ULTRASSONOGRAFIA PELVICA (GINECOLOGICA),1.0,24.2,1.0,24.2
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0204030188,MAMOGRAFIA BILATERAL PARA RASTREAMENTO,1.0,45.0,1.0,45.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2021,4,0211050083,ELETRONEUROMIOGRAMA (ENMG),47.0,1269.0,47.0,1269.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0202020509,PROVA DO LACO,1.0,2.73,1.0,2.73
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204020042,RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO / FLEXAO),3.0,24.57,3.0,24.57
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0205020100,ULTRASSONOGRAFIA DE PROSTATA POR VIA ABDOMINAL,10.0,242.0,10.0,242.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2021,4,0301060053,ATENDIMENTO DE URGÊNCIA EM ATENÇÃO PRIMÁRIA COM REMOÇÃO,1.0,0.0,1.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2021,4,0801010020,CONCLUSÃO DA ASSISTÊNCIA PRE-NATAL (INCENTIVO),1.0,0.0,1.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0301060045,ATENDIMENTO DE URGÊNCIA EM ATENÇÃO PRIMÁRIA COM OBSERVAÇÃO ATÉ 8 HORAS,149.0,0.0,149.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2021,4,0214010015,GLICEMIA CAPILAR,117.0,0.0,117.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0214010066,TESTE RÁPIDO DE GRAVIDEZ,10.0,0.0,10.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0301100039,AFERIÇÃO DE PRESSÃO ARTERIAL,3.0,0.0,3.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0301100187,TERAPIA DE REIDRATAÇÃO ORAL,3.0,0.0,3.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2021,4,0205020097,ULTRASSONOGRAFIA MAMARIA BILATERAL,11.0,266.2,11.0,266.2
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0301100101,INALAÇÃO / NEBULIZAÇÃO,5.0,0.0,5.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2021,4,0301010030,CONSULTA DE PROFISSIONAIS DE NÍVEL SUPERIOR NA ATENÇÃO PRIMÁRIA (EXCETO MÉDICO),101.0,0.0,101.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2021,4,0301100284,CURATIVO SIMPLES,5.0,0.0,5.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0211040029,COLPOSCOPIA,2.0,6.76,2.0,6.76
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2021,4,0301100012,ADMINISTRACAO DE MEDICAMENTOS NA ATENCAO ESPECIALIZADA.,9.0,5.67,9.0,5.67
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204040051,RADIOGRAFIA DE BRACO,3.0,23.31,3.0,23.31
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204040124,RADIOGRAFIA DE PUNHO (AP + LATERAL + OBLIQUA),12.0,82.92,12.0,82.92
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0101030010,VISITA DOMICILIAR POR PROFISSIONAL DE NÍVEL MÉDIO,448.0,0.0,448.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0201020041,COLETA DE MATERIAL PARA EXAME LABORATORIAL,3.0,0.0,3.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0301100152,RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),1.0,0.0,1.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2021,4,0801010020,CONCLUSÃO DA ASSISTÊNCIA PRE-NATAL (INCENTIVO),8.0,0.0,8.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2021,4,0205010040,ULTRASSONOGRAFIA DOPPLER COLORIDO DE VASOS,279.0,11048.4,279.0,11048.4
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2021,4,0301010072,CONSULTA MEDICA EM ATENÇÃO ESPECIALIZADA,2270.0,22700.0,2270.0,22700.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204060150,RADIOGRAFIA DE PE / DEDOS DO PE,87.0,589.86,87.0,589.86
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2021,4,0301100039,AFERIÇÃO DE PRESSÃO ARTERIAL,303.0,0.0,303.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2021,4,0205010059,ULTRASSONOGRAFIA DOPPLER DE FLUXO OBSTETRICO,251.0,10767.9,251.0,10767.9
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2021,4,0301100152,RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),5.0,0.0,5.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2021,4,0301100039,AFERIÇÃO DE PRESSÃO ARTERIAL,48.0,0.0,48.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0307020010,ACESSO A POLPA DENTARIA E MEDICACAO (POR DENTE),27.0,0.0,27.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204010063,RADIOGRAFIA DE CAVUM (LATERAL + HIRTZ),1.0,6.88,1.0,6.88
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0205020160,ULTRASSONOGRAFIA PELVICA (GINECOLOGICA),12.0,290.4,12.0,290.4
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0301100195,ADMINISTRAÇÃO DE MEDICAMENTOS POR VIA ENDOVENOSA,81.0,0.0,81.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2021,4,0301100284,CURATIVO SIMPLES,26.0,0.0,26.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204020069,RADIOGRAFIA DE COLUNA LOMBO-SACRA,21.0,230.16,21.0,230.16
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204040019,RADIOGRAFIA DE ANTEBRACO,20.0,128.4,20.0,128.4
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0301060053,ATENDIMENTO DE URGÊNCIA EM ATENÇÃO PRIMÁRIA COM REMOÇÃO,29.0,0.0,29.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0301100195,ADMINISTRAÇÃO DE MEDICAMENTOS POR VIA ENDOVENOSA,9.0,0.0,9.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0401010066,EXCISÃO E/OU SUTURA SIMPLES DE PEQUENAS LESÕES / FERIMENTOS DE PELE / ANEXOS E MUCOSA,17.0,0.0,17.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204040086,RADIOGRAFIA DE DEDOS DA MAO,1.0,5.62,1.0,5.62
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0214010074,"TESTE RÁPIDO TREPONÊMICO (SÍFILIS) PARA POPULAÇÃO GERAL(EXCETO GESTANTE, PARCEIRO OU PARCERIA)",6.0,6.0,6.0,6.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0301060037,ATENDIMENTO DE URGÊNCIA EM ATENÇÃO BÁSICA,3149.0,0.0,3149.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2021,4,0301010030,CONSULTA DE PROFISSIONAIS DE NÍVEL SUPERIOR NA ATENÇÃO PRIMÁRIA (EXCETO MÉDICO),822.0,0.0,822.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0301010110,CONSULTA PRÉ-NATAL,89.0,0.0,89.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2021,4,0301100284,CURATIVO SIMPLES,1.0,0.0,1.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2021,4,0201020033,COLETA DE MATERIAL DO COLO DE ÚTERO PARA EXAME CITOPATOLÓGICO,58.0,0.0,58.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2021,4,0204020077,RADIOGRAFIA DE COLUNA LOMBO-SACRA (C/ OBLIQUAS),1.0,14.9,1.0,14.9
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2021,4,0301050058,ASSISTÊNCIA DOMICILIAR POR PROFISSIONAL DE NÍVEL MÉDIO,14.0,0.0,14.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0101010010,ATIVIDADE EDUCATIVA / ORIENTAÇÃO EM GRUPO NA ATENÇÃO PRIMÁRIA,8.0,0.0,8.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0414020120,EXODONTIA DE DENTE DECÍDUO,2.0,0.0,2.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2021,4,0201020041,COLETA DE MATERIAL PARA EXAME LABORATORIAL,822.0,0.0,822.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0301100152,RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),7.0,0.0,7.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0301100187,TERAPIA DE REIDRATAÇÃO ORAL,1.0,0.0,1.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2021,4,0205020100,ULTRASSONOGRAFIA DE PROSTATA POR VIA ABDOMINAL,54.0,1306.8,54.0,1306.8
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2021,4,0301100055,CATETERISMO VESICAL DE DEMORA,1.0,0.0,1.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2021,4,0801010020,CONCLUSÃO DA ASSISTÊNCIA PRE-NATAL (INCENTIVO),3.0,0.0,3.0,0.0
